time,pair,quoteAmount,open,high,low,close
2024-02-21 18:50:00,WETH/USDT,179269.704871,2889.112232434317,2906.8902542397623,2889.0726963277243,2897.3690277517676
2024-02-21 18:55:00,WETH/USDT,162308.141503,2897.6239444385883,2906.9759039303394,2885.9382931311275,2905.725439882406
2024-02-21 19:00:00,WETH/USDT,2333382.585909,2899.212324920824,2905.7833268410272,2866.131987578678,2884.5322703323113
2024-02-21 19:05:00,WETH/USDT,2029848.501435,2887.9812388643386,2912.1231785145574,2887.9812388643386,2911.390403753547
2024-02-21 19:10:00,WETH/USDT,284536.587527,2910.0587017405983,2911.8317089650836,2893.8834369226156,2893.8834369226156
2024-02-21 19:15:00,WETH/USDT,3129668.726832,2893.5939384941557,2967.381284425891,2876.7259063473484,2897.172563293189
2024-02-21 19:20:00,WETH/USDT,3129759.347289,2897.128774567058,3089.5092446453364,2893.349128984701,2907.8769273068556
2024-02-21 19:25:00,WETH/USDT,433315.957438,2907.0215906074814,2914.5345657224907,2896.7759637573345,2902.9359117234594
2024-02-21 19:30:00,WETH/USDT,400857.923521,2914.567983619848,2914.7840301210936,2896.971063215063,2909.9916669370136
2024-02-21 19:35:00,WETH/USDT,851355.51695,2909.1000543156733,2914.4990057417845,2889.748309127186,2897.054199430062
2024-02-21 19:40:00,WETH/USDT,941090.798345,2897.012973195194,2914.4764400771783,2896.9300641689483,2914.3159855449735
2024-02-21 19:45:00,WETH/USDT,346772.854732,2905.240181450914,2915.3668182973192,2896.8918340307087,2897.901664484671
2024-02-21 19:50:00,WETH/USDT,445986.442171,2899.271908632847,2916.7294169258976,2897.8723844016063,2908.3728246166515
2024-02-21 19:55:00,WETH/USDT,2482419.188304,2911.2463889987516,2917.063864068736,2849.95448640897,2899.667854494785
2024-02-21 20:00:00,WETH/USDT,1547029.553055,2917.125385844027,2933.6526951019637,2899.9865472870833,2907.892082621854
2024-02-21 20:05:00,WETH/USDT,818718.177838,2917.700988325251,2918.1324746833666,2884.2760266661576,2913.6914963497557
2024-02-21 20:10:00,WETH/USDT,300166.992735,2900.6394299004855,2918.8178234671896,2900.6394299004855,2918.7855125015312
2024-02-21 20:15:00,WETH/USDT,443798.527671,2918.91683773404,2919.4770392088335,2901.379421174422,2901.8179921422015
2024-02-21 20:20:00,WETH/USDT,351660.994564,2901.7019544628633,2919.8349385807537,2899.761426919587,2902.236320733547
2024-02-21 20:25:00,WETH/USDT,360520.612002,2919.8446989443637,2920.0018390906644,2899.7102166946297,2904.051199123467
2024-02-21 20:30:00,WETH/USDT,409996.115839,2901.7783978506072,2919.3933731435172,2901.0047812680327,2906.8116565515447
2024-02-21 20:35:00,WETH/USDT,899877.830951,2918.797400104945,2918.933962201064,2882.3822427704717,2905.2899099743745
2024-02-21 20:40:00,WETH/USDT,287506.01165,2905.2076034987576,2917.316489743153,2899.8197381004293,2910.845622105676
2024-02-21 20:45:00,WETH/USDT,686672.042484,2899.8701072350464,2917.7487284833214,2899.6058288933627,2900.050665191644
2024-02-21 20:50:00,WETH/USDT,14335609.894647,2900.040963152942,3021.315199450346,2734.1900123728315,2905.9148696929888
2024-02-21 20:55:00,WETH/USDT,343503.970384,2901.5602066718975,2918.912715825454,2900.918587878899,2902.8753744444484
2024-02-21 21:00:00,WETH/USDT,394868.603568,2900.8932194718404,2918.4978696034314,2900.793322961617,2918.3332605842647
2024-02-21 21:05:00,WETH/USDT,537500.697406,2900.756747539667,2918.6341709797152,2899.8388397453305,2918.425974641267
2024-02-21 21:10:00,WETH/USDT,292306.241084,2900.9684232486115,2919.118768688158,2899.8443419920154,2913.936974845707
2024-02-21 21:15:00,WETH/USDT,277408.858541,2911.737060991426,2919.6085295064463,2901.9237880028877,2912.1385862207203
2024-02-21 21:20:00,WETH/USDT,2072293.166634,2901.716970015381,2919.563271265768,2899.650670495055,2910.7880701435392
2024-02-21 21:25:00,WETH/USDT,1131773.307704,2913.3923144844603,2929.263353881418,2901.924488051327,2911.696111128866
2024-02-21 21:30:00,WETH/USDT,638061.275153,2918.4914506743676,2930.5065304107807,2912.188177995644,2916.376282804004
2024-02-21 21:35:00,WETH/USDT,1645059.796988,2930.6968699473023,2991.6523619368013,2907.1568024786566,2932.325249825286
2024-02-21 21:40:00,WETH/USDT,1298803.011862,2925.993946639867,2934.202933610622,2866.104726002881,2916.5680853927333
2024-02-21 21:45:00,WETH/USDT,177699.573675,2921.3672766915083,2935.237622743263,2917.0331039556054,2917.557505811982
2024-02-21 21:50:00,WETH/USDT,279410.110645,2923.885314947094,2935.645899176971,2908.7598776854347,2935.645899176971
2024-02-21 21:55:00,WETH/USDT,1394655.77386,2921.8680101765817,2936.763044677022,2862.0430635852404,2926.9275658499037
2024-02-21 22:00:00,WETH/USDT,163206.637103,2918.7750889416775,2936.8872510301685,2918.518499004156,2936.8294182953837
2024-02-21 22:05:00,WETH/USDT,512942.06138,2919.3194638638065,2937.0560335144587,2909.4484827161477,2923.2264454244682
2024-02-21 22:10:00,WETH/USDT,228111.768604,2923.3458478401512,2936.888132203066,2909.3948366103614,2917.079924221533
2024-02-21 22:15:00,WETH/USDT,257680.196656,2915.574297185845,2931.4750276549635,2913.5839423492453,2926.9651412206526
2024-02-21 22:20:00,WETH/USDT,2110958.429395,2918.814894690241,3049.618282687007,2913.592714582392,2931.640393073513
2024-02-21 22:25:00,WETH/USDT,103304.957175,2931.7040669914813,2932.172768669706,2914.5173475950814,2921.909637377881
2024-02-21 22:30:00,WETH/USDT,169897.129602,2932.2345210834665,2932.6483199962386,2914.8919780865554,2922.8727981865914
2024-02-21 22:35:00,WETH/USDT,895029.025147,2932.5778818871895,2932.6285162093777,2894.6373077035323,2914.2837519253117
2024-02-21 22:40:00,WETH/USDT,1444976.053505,2931.820749254846,2982.071090381847,2909.7428779879506,2913.6963672508787
2024-02-21 22:45:00,WETH/USDT,981109.81077,2931.249922307216,2931.9777741176013,2894.150463949947,2913.6799295835317
2024-02-21 22:50:00,WETH/USDT,1859395.083071,2914.6840550600746,2932.9919568049113,2876.7755600562455,2932.430414038706
2024-02-21 22:55:00,WETH/USDT,390973.378388,2932.492520995185,2935.4360591158875,2914.936319840835,2915.59857829077
2024-02-21 23:00:00,WETH/USDT,1457740.442724,2933.3581212986533,2946.1174911608427,2915.9713158087607,2927.1579096189325
2024-02-21 23:05:00,WETH/USDT,426285.838631,2945.9445970211186,2952.1857385499197,2927.1068801364017,2934.1285199539852
2024-02-21 23:10:00,WETH/USDT,152353.519618,2948.7562123565576,2952.2738684874826,2934.0491477204496,2947.556167442802
2024-02-21 23:15:00,WETH/USDT,242152.487501,2950.8021126755934,2953.5083815078565,2934.466401498327,2952.640495636584
2024-02-21 23:20:00,WETH/USDT,400298.607983,2950.2727482259024,2956.2375374986746,2936.5593607344667,2950.779087278002
2024-02-21 23:25:00,WETH/USDT,174529.949387,2938.5235463467325,2957.1133776102597,2936.298516419931,2939.450651009456
2024-02-21 23:30:00,WETH/USDT,4450715.80224,2957.3268454351623,2959.1871549047933,2918.1553848803765,2946.314791321227
2024-02-21 23:35:00,WETH/USDT,1482628.109088,2951.7732610563207,2973.936264603153,2941.539528837682,2956.0989232893276
2024-02-21 23:40:00,WETH/USDT,2415849.466111,2966.6795419181294,2995.6544631487745,2934.762271186418,2963.1170240650713
2024-02-21 23:45:00,WETH/USDT,483827.019014,2973.5489725246034,2987.5978648218083,2962.1246160146356,2980.1537499322394
2024-02-21 23:50:00,WETH/USDT,455452.840669,2973.271728043303,2980.6362064793593,2962.7553174850195,2980.6362064793593
2024-02-21 23:55:00,WETH/USDT,158681.695031,2980.7157043646544,2981.2463370936825,2963.199211800016,2981.0365863788497
2024-02-22 00:00:00,WETH/USDT,458224.304974,2981.1105158975756,2981.3475331184013,2958.562790237199,2960.24678686069
2024-02-22 00:05:00,WETH/USDT,221097.821536,2959.2380737900344,2977.379342216213,2956.0299879598238,2959.1360011302977
2024-02-22 00:10:00,WETH/USDT,243092.479915,2958.9018008985454,2977.6458421609736,2957.0313761671255,2957.0382732987728
2024-02-22 00:15:00,WETH/USDT,1659398.806489,2958.109425313365,3015.2571020270884,2955.3027389875465,2974.4600179468675
2024-02-22 00:20:00,WETH/USDT,267548.364648,2956.488296425267,2974.17461194938,2949.5315029745498,2967.1132026417326
2024-02-22 00:25:00,WETH/USDT,133215.133212,2949.2148211489443,2968.5349522187994,2949.2148211489443,2950.7422703599277
2024-02-22 00:30:00,WETH/USDT,1580060.980768,2952.929760804015,2969.7841913307575,2891.543086717791,2965.1212419030862
2024-02-22 00:35:00,WETH/USDT,1032417.674234,2947.5669912117773,2965.4616529701384,2921.193322329312,2947.307553285355
2024-02-22 00:40:00,WETH/USDT,395597.259953,2949.1583570514513,2965.074595671724,2942.6833122173457,2942.9436127844497
2024-02-22 00:45:00,WETH/USDT,769040.970165,2941.7350862978315,2961.157795304782,2913.156440211171,2941.61697182261
2024-02-22 00:50:00,WETH/USDT,1342103.320701,2959.3164155532227,2960.424417282755,2929.7921023504623,2941.7768699398534
2024-02-22 00:55:00,WETH/USDT,184828.90618,2948.3349866699828,2948.866627972127,2927.8946945920825,2939.6668762138816
2024-02-22 01:00:00,WETH/USDT,231189.893053,2931.197666553994,2950.253013628457,2928.366986302467,2950.253013628457
2024-02-22 01:05:00,WETH/USDT,884835.061438,2935.1041159206106,2950.3944760050267,2905.249923235157,2937.604608198296
2024-02-22 01:10:00,WETH/USDT,196123.316524,2939.9082151651587,2950.382283126747,2932.093723862783,2946.988758205553
2024-02-22 01:15:00,WETH/USDT,143576.998844,2944.1220987971533,2950.5183587572833,2932.7167673689837,2948.130585120222
2024-02-22 01:20:00,WETH/USDT,1002888.458109,2945.5596125255724,2950.2298972142194,2909.690179568271,2932.115576356915
2024-02-22 01:25:00,WETH/USDT,319998.741037,2949.74258202942,2950.0123717966635,2925.685321401694,2940.9598679951328
2024-02-22 01:30:00,WETH/USDT,1167240.16874,2932.3468132033804,2950.0968009641642,2920.8470347832267,2921.9050074206634
2024-02-22 01:35:00,WETH/USDT,591850.085986,2922.436636064346,2947.3817072176766,2919.532431169445,2919.5650619019584
2024-02-22 01:40:00,WETH/USDT,2377105.963975,2937.2348085066114,2937.513122698643,2862.650869913869,2934.792703771683
2024-02-22 01:45:00,WETH/USDT,43529.759457,2921.673783795915,2934.9350152383713,2915.4274028339637,2934.821490599405
2024-02-22 01:50:00,WETH/USDT,1634150.973862,2920.2666805927656,2934.927650088238,2888.9215458826147,2908.318398476677
2024-02-22 01:55:00,WETH/USDT,660745.508717,2907.2660003573187,2925.233019548933,2907.0674125703026,2924.558423763628
2024-02-22 02:00:00,WETH/USDT,821170.748238,2907.034651353605,2925.131596143626,2906.7964665516606,2906.854083142554
2024-02-22 02:05:00,WETH/USDT,265269.655019,2914.2442384834103,2924.3422538103805,2906.6024389552153,2906.909663683463
2024-02-22 02:10:00,WETH/USDT,249262.122222,2924.4458018567652,2925.6455816651264,2907.729976250619,2925.6455816651264
2024-02-22 02:15:00,WETH/USDT,717495.120676,2925.676539306838,2925.762630532081,2907.197863051023,2925.047465376011
2024-02-22 02:20:00,WETH/USDT,879979.426596,2907.644790522307,2947.8843655792543,2907.636496036398,2911.941627077446
2024-02-22 02:25:00,WETH/USDT,64391.120144,2911.9398281987933,2929.17578223213,2910.5416980246264,2928.0369504375576
2024-02-22 02:30:00,WETH/USDT,353815.502187,2928.098197604603,2928.1926091363375,2910.6048596440696,2928.1926091363375
2024-02-22 02:35:00,WETH/USDT,278932.106886,2928.2125924188454,2928.9145249277585,2910.818334183635,2915.437610903653
2024-02-22 02:40:00,WETH/USDT,2532413.161179,2928.8898400883636,3048.953854013138,2910.9038569129266,2929.9292138116475
2024-02-22 02:45:00,WETH/USDT,47769.1089,2930.12370429699,2930.362959279228,2912.601908314796,2921.9151714022496
2024-02-22 02:50:00,WETH/USDT,95621.672577,2930.3837142288517,2930.3837142288517,2910.905695207046,2920.1742297570972
2024-02-22 02:55:00,WETH/USDT,107848.847266,2912.2366331561525,2929.806936996957,2910.9443911645767,2911.0365957056106
2024-02-22 03:00:00,WETH/USDT,500232.150784,2928.5954900545335,2938.0424555010286,2910.900850914765,2910.922710866031
2024-02-22 03:05:00,WETH/USDT,990004.429998,2928.6852561309993,2928.6852561309993,2891.0678674983164,2909.277788868214
2024-02-22 03:10:00,WETH/USDT,183594.266612,2926.6546008001355,2927.6113693530096,2909.6686623853398,2924.274139774489
2024-02-22 03:15:00,WETH/USDT,367196.914733,2910.0166683414336,2932.1392686232366,2910.016614332379,2932.1392686232366
2024-02-22 03:20:00,WETH/USDT,758363.076733,2932.2528943646403,2932.6746172448243,2900.0037393493544,2932.6746172448243
2024-02-22 03:25:00,WETH/USDT,773114.758337,2932.7120793943063,2933.2541027735365,2899.3675352045075,2933.2541027735365
2024-02-22 03:30:00,WETH/USDT,353851.364518,2915.3870017057275,2935.4963380994423,2914.917017013339,2917.4612170310834
2024-02-22 03:35:00,WETH/USDT,260059.365308,2930.8139918370225,2939.2164632652853,2917.4755611712326,2939.2164632652853
2024-02-22 03:40:00,WETH/USDT,120509.070168,2940.20930619869,2940.20930619869,2921.801869936904,2921.801869936904
2024-02-22 03:45:00,WETH/USDT,240985.018671,2939.4098195374468,2940.0494337473715,2918.661539238299,2932.7340339758694
2024-02-22 03:50:00,WETH/USDT,295575.533656,2935.812532629904,2942.2582328645553,2922.335315316247,2937.778533395058
2024-02-22 03:55:00,WETH/USDT,178794.747028,2941.980488820342,2942.7522912793747,2924.2699021086987,2925.1129660954684
2024-02-22 04:00:00,WETH/USDT,958868.688172,2934.7756318717575,2994.4224425999023,2924.677955457969,2924.677955457969
2024-02-22 04:05:00,WETH/USDT,195634.258937,2934.223253337592,2943.1438458371654,2923.2140084109833,2927.822420719615
2024-02-22 04:10:00,WETH/USDT,184677.4906,2924.88019088582,2943.17660299458,2924.88019088582,2943.0522972814756
2024-02-22 04:15:00,WETH/USDT,159982.72506,2925.5770203035477,2943.8436465592354,2925.5770203035477,2936.651978550716
2024-02-22 04:20:00,WETH/USDT,215770.916605,2935.374802376816,2943.572207093301,2925.7122118554385,2927.8020612683804
2024-02-22 04:25:00,WETH/USDT,251483.324417,2943.4035432792034,2944.762617746944,2924.6412031937807,2926.8665297513808
2024-02-22 04:30:00,WETH/USDT,87612.450188,2926.8014776938016,2944.862958017197,2924.270874798339,2924.270874798339
2024-02-22 04:35:00,WETH/USDT,52509.247975,2943.860822832779,2943.860822832779,2924.9331221908,2925.1187865521388
2024-02-22 04:40:00,WETH/USDT,405542.498136,2942.8455322873456,2942.976485252005,2924.369649700593,2942.3447472187736
2024-02-22 04:45:00,WETH/USDT,314787.212845,2942.3792122959007,2942.450817574709,2922.104026869961,2941.318730839203
2024-02-22 04:50:00,WETH/USDT,951821.951798,2941.6617740792785,2941.6695790230146,2893.2973512547455,2921.2730509495314
2024-02-22 04:55:00,WETH/USDT,813390.604168,2923.5687664812717,2939.1475491359574,2894.5714281904943,2921.537247660877
2024-02-22 05:00:00,WETH/USDT,176804.120556,2926.6338043696956,2939.886701624751,2921.3989547978754,2939.886701624751
2024-02-22 05:05:00,WETH/USDT,185084.092013,2927.929353960737,2940.7470405206723,2922.5283255339095,2932.5433880296227
2024-02-22 05:10:00,WETH/USDT,215084.845525,2940.5103402928,2940.653062967908,2922.001420810965,2940.0501742418123
2024-02-22 05:15:00,WETH/USDT,294930.645921,2922.32454101098,2943.222532402696,2922.2588097717858,2925.77273364664
2024-02-22 05:20:00,WETH/USDT,621512.281503,2925.6971130570782,2944.7947492920416,2924.1710381924345,2924.2429926413383
2024-02-22 05:25:00,WETH/USDT,530661.454835,2924.071821327489,2944.2996943918542,2923.9909941129845,2924.344340514885
2024-02-22 05:30:00,WETH/USDT,170527.451727,2924.463269229862,2942.793513476812,2924.463269229862,2925.177384946449
2024-02-22 05:35:00,WETH/USDT,317069.088299,2937.6300326600967,2951.03974711719,2925.177365966804,2925.5536646688624
2024-02-22 05:40:00,WETH/USDT,3242464.444175,2925.1611812554024,3078.5455502825034,2876.0214792038305,2934.6222758228046
2024-02-22 05:45:00,WETH/USDT,706920.052577,2944.014654840925,2945.9982365511573,2919.561492693227,2945.2474276796274
2024-02-22 05:50:00,WETH/USDT,430832.017921,2928.0147492626957,2945.902395851491,2927.6663009338563,2930.9113339235028
2024-02-22 05:55:00,WETH/USDT,299747.455252,2933.9767867002975,2941.614192307542,2923.5580905037173,2934.2124963511797
2024-02-22 06:00:00,WETH/USDT,155020.727029,2941.5008058972167,2945.1468718117712,2923.9402847090614,2933.5608820337898
2024-02-22 06:05:00,WETH/USDT,468696.604309,2944.4588138100967,2962.937147627893,2926.741953396004,2926.741953396004
2024-02-22 06:10:00,WETH/USDT,318808.199036,2926.592311490465,2944.4702830477363,2926.209195026565,2933.980713380578
2024-02-22 06:15:00,WETH/USDT,249002.211977,2925.812714341235,2944.702020153288,2925.798711212973,2932.8582070805696
2024-02-22 06:20:00,WETH/USDT,234930.882996,2943.523824334537,2944.652602801949,2925.92396680275,2943.519661531557
2024-02-22 06:25:00,WETH/USDT,133421.060442,2934.159953953492,2944.921171054396,2925.684468588391,2935.9652688265614
2024-02-22 06:30:00,WETH/USDT,599921.581997,2937.054953347986,2945.0341713395037,2924.479400867441,2940.2786458574697
2024-02-22 06:35:00,WETH/USDT,333762.095978,2945.3056970935527,2948.256416967703,2926.442805649874,2944.2849649923855
2024-02-22 06:40:00,WETH/USDT,64311.157054,2929.127145360614,2948.3581652507405,2929.127145360614,2930.24122513731
2024-02-22 06:45:00,WETH/USDT,1704854.66574,2947.950049519829,2972.407928792852,2930.7766123399206,2959.7124680543816
2024-02-22 06:50:00,WETH/USDT,345145.141303,2960.412507962769,2970.5336198553773,2941.5451542866103,2958.7193785680747
2024-02-22 06:55:00,WETH/USDT,119252.0004,2961.697869451588,2961.75204995101,2943.432340781158,2961.2161044107434
2024-02-22 07:00:00,WETH/USDT,394858.197703,2961.3562914486624,2965.6696740292273,2942.985823668634,2963.6628791429303
2024-02-22 07:05:00,WETH/USDT,251756.33874,2962.140750516466,2965.084381937107,2947.0959982277395,2958.7962914659006
2024-02-22 07:10:00,WETH/USDT,545406.136948,2965.116486539811,2966.9437279046324,2945.8579076765013,2961.5479335236855
2024-02-22 07:15:00,WETH/USDT,1664955.532773,2945.5765609756368,2975.9389232497324,2944.5568933426543,2957.800193997294
2024-02-22 07:20:00,WETH/USDT,634637.87363,2973.6333602160607,2978.0797928080583,2955.2740227363356,2974.8503270115493
2024-02-22 07:25:00,WETH/USDT,377717.734517,2973.2059936460923,2978.9439587383563,2956.921240623633,2974.546292238729
2024-02-22 07:30:00,WETH/USDT,896126.049077,2978.4780118354433,2982.1176970407246,2947.21279694865,2981.822880044601
2024-02-22 07:35:00,WETH/USDT,696099.9524,2964.019380322505,2991.132039486202,2963.987987153431,2973.308129809718
2024-02-22 07:40:00,WETH/USDT,902268.781831,2991.2511906990994,2998.111853505343,2973.300244649566,2996.4001397605157
2024-02-22 07:45:00,WETH/USDT,214225.437658,2996.468991269243,2996.8677323191046,2977.038812384079,2977.9543465969
2024-02-22 07:50:00,WETH/USDT,494977.510105,2994.989780738014,2995.2427549457557,2969.5219876842607,2993.462517892504
2024-02-22 07:55:00,WETH/USDT,272600.489996,2985.1091271238197,2995.4420681395827,2976.493447910233,2992.1577029346495
2024-02-22 08:00:00,WETH/USDT,676307.766772,2977.0223769636323,3000.0076092359905,2976.0273036387807,2978.0542971544883
2024-02-22 08:05:00,WETH/USDT,2275401.974364,3000.0996203438276,3011.841185626161,2975.976292267846,3007.5545021871244
2024-02-22 08:10:00,WETH/USDT,4947655.392819,3008.1544453855468,3043.943256037812,2985.6324300390547,3011.3567384605176
2024-02-22 08:15:00,WETH/USDT,1932604.597652,2993.6530303537234,3012.6437988977123,2987.201744859702,3006.6740837300913
2024-02-22 08:20:00,WETH/USDT,761021.652103,2991.251085647173,3025.50338872396,2991.251085647173,3010.1266527613275
2024-02-22 08:25:00,WETH/USDT,1188736.132303,3007.389146767035,3014.906691048739,2975.5533684288944,2999.09494540784
2024-02-22 08:30:00,WETH/USDT,281354.724108,3015.699004266202,3016.6356415033297,2994.545397216374,2995.8985658471593
2024-02-22 08:35:00,WETH/USDT,452525.728334,3014.311110642877,3014.311110642877,2996.092658897815,3009.881612940752
2024-02-22 08:40:00,WETH/USDT,827067.048797,3014.257606957818,3017.7014485020786,2982.8591169427073,3010.1782427605176
2024-02-22 08:45:00,WETH/USDT,210095.92343,3010.0562048990614,3018.18050892404,2999.154778203626,3013.1957903798293
2024-02-22 08:50:00,WETH/USDT,1212793.279807,2999.1224042435497,3029.0171343006555,2985.9526792647216,3001.396823532907
2024-02-22 08:55:00,WETH/USDT,1413373.331679,3018.511973206072,3024.994073417718,2979.9931207342206,3024.994073417718
2024-02-22 09:00:00,WETH/USDT,396927.477487,3020.74317529091,3025.8278604798634,3003.956349087517,3007.701083259423
2024-02-22 09:05:00,WETH/USDT,225972.395034,3025.887193424307,3026.1027304604518,3005.7410008301526,3025.1959366722995
2024-02-22 09:10:00,WETH/USDT,746674.503748,3017.917761224007,3025.6637878675874,2987.6161674360724,3013.1481429959445
2024-02-22 09:15:00,WETH/USDT,664775.825962,3007.4626336510355,3025.618073682662,2981.3447366879786,3007.1511548534586
2024-02-22 09:20:00,WETH/USDT,651388.896294,3007.045743971677,3040.2634755654294,3007.045743971677,3025.9140917488558
2024-02-22 09:25:00,WETH/USDT,154363.437591,3007.7501223922004,3025.846245794717,3007.2687998989013,3009.86967276536
2024-02-22 09:30:00,WETH/USDT,570598.566976,3007.336591956023,3026.002216398552,3005.6945184618376,3006.6754273781694
2024-02-22 09:35:00,WETH/USDT,483344.276807,3024.735309085741,3026.359202610399,2999.5324616612093,3000.509236466961
2024-02-22 09:40:00,WETH/USDT,387539.034408,3004.204771842766,3018.771952103534,2999.485602654035,3018.771952103534
2024-02-22 09:45:00,WETH/USDT,1522657.604567,3000.6730759418515,3029.3679154882852,2983.5806948653453,3027.5703067179097
2024-02-22 09:50:00,WETH/USDT,1211034.850905,3013.581533528578,3043.1131624706595,2988.4253930216496,3027.859547498166
2024-02-22 09:55:00,WETH/USDT,604685.506465,3028.560190185956,3033.6292109498404,3013.9765330388886,3028.383370594367
2024-02-22 10:00:00,WETH/USDT,1854364.264461,3023.718558937719,3035.118152319516,2986.664587764215,3013.3911715695235
2024-02-22 10:05:00,WETH/USDT,294730.457433,3013.3838619157596,3031.5722890617953,3006.9865858496973,3014.623542015351
2024-02-22 10:10:00,WETH/USDT,1566480.660538,3026.305224100506,3074.4303652826966,2984.031113987275,3015.7086868504553
2024-02-22 10:15:00,WETH/USDT,234453.374245,3009.2010162509937,3031.9998106818443,3009.2010162509937,3013.7986339537024
2024-02-22 10:20:00,WETH/USDT,223985.846483,3014.966899560356,3029.2681716888633,3010.501151098091,3010.501151098091
2024-02-22 10:25:00,WETH/USDT,576276.94734,3014.0538839331534,3029.5071828644695,2981.5193895653897,3010.8485377499987
2024-02-22 10:30:00,WETH/USDT,933644.910052,3013.8923522313316,3028.243979027463,2993.914944538142,3009.5374971519664
2024-02-22 10:35:00,WETH/USDT,1168773.740088,3010.468329717991,3037.3087725430983,3000.614644420747,3002.5641945691946
2024-02-22 10:40:00,WETH/USDT,209343.064885,3002.297502884192,3019.9477935711166,3001.0026950045117,3019.286594919451
2024-02-22 10:45:00,WETH/USDT,972988.78843,3001.091019547838,3019.0712991289806,2989.815471922438,2990.0284702979347
2024-02-22 10:50:00,WETH/USDT,600445.862524,3008.1427638912683,3008.9243809423792,2965.118110610515,3008.9243809423792
2024-02-22 10:55:00,WETH/USDT,194770.446936,3008.94722592972,3008.94722592972,2989.6903321309715,3007.8399231218827
2024-02-22 11:00:00,WETH/USDT,1381028.155144,2989.8297696404393,3023.565074065812,2985.6879765100125,2988.7418418820566
2024-02-22 11:05:00,WETH/USDT,120949.244772,2985.8712808429536,3004.42245074021,2985.670433493488,2988.084337242888
2024-02-22 11:10:00,WETH/USDT,1019039.23566,3004.7678630808355,3005.170091484123,2979.353109244264,2997.922874384923
2024-02-22 11:15:00,WETH/USDT,1297231.922501,2979.815337898546,3011.8841407381337,2971.888608967668,2972.5363646845744
2024-02-22 11:20:00,WETH/USDT,589037.269434,2972.903981754563,2989.804200202544,2971.400660267385,2984.1341333335267
2024-02-22 11:25:00,WETH/USDT,346737.515768,2971.3212670800895,2989.157811613181,2970.6036576326565,2988.6517995699705
2024-02-22 11:30:00,WETH/USDT,382583.670863,2988.7306405302124,2992.2712796091,2973.1379560787923,2992.2712796091
2024-02-22 11:35:00,WETH/USDT,239062.582711,2988.775576429728,2995.5003776342883,2976.30178867079,2995.5003776342883
2024-02-22 11:40:00,WETH/USDT,243474.231402,2989.194327578666,2995.894085111765,2974.331393712061,2986.0721942027967
2024-02-22 11:45:00,WETH/USDT,765444.913449,2996.069771830786,2996.179048731308,2955.5735715008564,2977.573021819159
2024-02-22 11:50:00,WETH/USDT,259691.346124,2984.9462331060486,2996.440371095468,2974.7769400553716,2978.4408828466144
2024-02-22 11:55:00,WETH/USDT,1093939.186375,2978.5419127231103,2996.842113744634,2961.485675114251,2996.7574957714332
2024-02-22 12:00:00,WETH/USDT,241966.81432,2996.823711772262,2997.089583532837,2978.631210119862,2987.659982098864
2024-02-22 12:05:00,WETH/USDT,290642.315152,2990.6391214698824,2997.3071495621225,2979.1162808427603,2997.3071495621225
2024-02-22 12:10:00,WETH/USDT,346160.792324,2996.456354723913,3002.139805417501,2979.0313386482753,2997.213701099554
2024-02-22 12:15:00,WETH/USDT,735442.101807,2997.3731645317716,3004.164939275197,2980.2916338027526,3003.7610191303224
2024-02-22 12:20:00,WETH/USDT,698635.989119,2985.82839946689,3004.987414719133,2971.172494888227,2986.9892214582537
2024-02-22 12:25:00,WETH/USDT,168978.639704,2986.976313888601,3005.123713308243,2986.2204208088056,3005.0191398330253
2024-02-22 12:30:00,WETH/USDT,555256.661945,3005.078804446753,3005.078804446753,2982.409753934303,2982.409753934303
2024-02-22 12:35:00,WETH/USDT,471273.849428,2983.2828049600716,2998.0440710646676,2976.276481427574,2978.790048524627
2024-02-22 12:40:00,WETH/USDT,898926.295404,2976.467613041154,3007.9768916776443,2973.0153819151524,2978.716103246324
2024-02-22 12:45:00,WETH/USDT,351739.019569,2973.442781908445,2991.4417684057657,2972.6488441306897,2975.7635270348387
2024-02-22 12:50:00,WETH/USDT,107443.441496,2972.6596352367624,2990.7239311762114,2972.4146639653886,2990.454069931995
2024-02-22 12:55:00,WETH/USDT,204393.882848,2980.1425570713923,2991.506823529214,2972.994045565967,2973.5840668640853
2024-02-22 13:00:00,WETH/USDT,231868.399241,2979.6947142743124,2991.5454963976063,2972.5234369918235,2981.148422552026
2024-02-22 13:05:00,WETH/USDT,586699.850612,2990.5568502911983,2991.0367514019454,2964.1611832604,2976.12026188433
2024-02-22 13:10:00,WETH/USDT,959266.051813,2977.2601242434935,2991.1896619366885,2967.5324159067372,2985.4552314152265
2024-02-22 13:15:00,WETH/USDT,5395733.30752,2967.529357303154,3109.5979653786203,2890.781957425322,2944.0656667353483
2024-02-22 13:20:00,WETH/USDT,1216359.056107,2948.28829939215,2961.7550145091886,2916.832353200021,2939.8906761863846
2024-02-22 13:25:00,WETH/USDT,244937.560282,2948.726465980888,2957.990417951098,2942.310795825578,2957.990417951098
2024-02-22 13:30:00,WETH/USDT,887681.860075,2950.2261369519606,2966.839065097682,2940.2718293195935,2960.006728843845
2024-02-22 13:35:00,WETH/USDT,1650009.515679,2955.8584607816006,3044.429625479162,2942.3134221637984,2942.3134221637984
2024-02-22 13:40:00,WETH/USDT,398101.443077,2950.0973993143148,2960.4972277292636,2941.792968428152,2941.792968428152
